# EoSType = ColdBetaYe
# Nrho=4000
# RhoMin=   0.161865E-09    RhoMax=   0.161865E-02
# RhoSpacing = Log
#  rho           eps             P              cs^2
   3.307359E-04   8.223143E-03   4.902397E-06   4.576015E-02
   3.320717E-04   8.281067E-03   4.963727E-06   4.609089E-02
   3.334128E-04   8.339177E-03   5.025825E-06   4.642162E-02
   3.347593E-04   8.397473E-03   5.088699E-06   4.675236E-02
   3.361113E-04   8.455955E-03   5.152359E-06   4.708310E-02
   3.374688E-04   8.514626E-03   5.216816E-06   4.741384E-02
   3.388317E-04   8.573484E-03   5.282080E-06   4.774458E-02
   3.402001E-04   8.632530E-03   5.348160E-06   4.807532E-02
   3.415741E-04   8.691766E-03   5.415066E-06   4.840606E-02
   3.429536E-04   8.751192E-03   5.482810E-06   4.873680E-02
   3.443386E-04   8.820095E-03   5.549932E-06   4.914211E-02
   3.457293E-04   8.889811E-03   5.617788E-06   4.955187E-02
   3.471256E-04   8.959788E-03   5.686472E-06   4.996164E-02
   3.485275E-04   9.030025E-03   5.755997E-06   5.037140E-02
   3.499351E-04   9.100525E-03   5.826372E-06   5.078117E-02
   3.513484E-04   9.171288E-03   5.897607E-06   5.119094E-02
   3.527674E-04   9.242315E-03   5.969713E-06   5.160070E-02
   3.541921E-04   9.313607E-03   6.042701E-06   5.201047E-02
   3.556225E-04   9.385166E-03   6.116581E-06   5.242024E-02
   3.570588E-04   9.456991E-03   6.191364E-06   5.283000E-02
   3.585008E-04   9.529085E-03   6.267062E-06   5.323977E-02
   3.599487E-04   9.601447E-03   6.343685E-06   5.364954E-02
   3.614024E-04   9.674080E-03   6.421245E-06   5.405930E-02
   3.628620E-04   9.746984E-03   6.499753E-06   5.446907E-02
   3.643274E-04   9.820160E-03   6.579221E-06   5.487883E-02
   3.657988E-04   9.893609E-03   6.659661E-06   5.528860E-02
   3.672762E-04   9.967333E-03   6.741084E-06   5.569837E-02
   3.687595E-04   1.004133E-02   6.823503E-06   5.610813E-02
   3.702488E-04   1.011561E-02   6.906929E-06   5.651790E-02
   3.717441E-04   1.019016E-02   6.991375E-06   5.692767E-02
   3.732454E-04   1.026499E-02   7.076854E-06   5.733743E-02
   3.747529E-04   1.034010E-02   7.163378E-06   5.774720E-02
   3.762664E-04   1.041549E-02   7.250960E-06   5.815697E-02
   3.777860E-04   1.049116E-02   7.339613E-06   5.856673E-02
   3.793117E-04   1.056711E-02   7.429349E-06   5.897650E-02
   3.808436E-04   1.064335E-02   7.520183E-06   5.938626E-02
   3.823817E-04   1.071998E-02   7.611838E-06   5.979432E-02
   3.839261E-04   1.079798E-02   7.701373E-06   6.018333E-02
   3.854766E-04   1.087620E-02   7.791996E-06   6.057222E-02
   3.870334E-04   1.095462E-02   7.883718E-06   6.096101E-02
   3.885965E-04   1.103325E-02   7.976555E-06   6.134969E-02
   3.901659E-04   1.111284E-02   8.070339E-06   6.174467E-02
   3.917417E-04   1.120277E-02   8.162809E-06   6.222560E-02
   3.933238E-04   1.129299E-02   8.256377E-06   6.270639E-02
   3.949123E-04   1.138350E-02   8.351058E-06   6.318704E-02
   3.965072E-04   1.147430E-02   8.446864E-06   6.366754E-02
   3.981086E-04   1.156539E-02   8.543809E-06   6.414789E-02
   3.997164E-04   1.165677E-02   8.641906E-06   6.462810E-02
   4.013307E-04   1.174846E-02   8.741171E-06   6.510817E-02
   4.029516E-04   1.184043E-02   8.841616E-06   6.558810E-02
   4.045789E-04   1.193270E-02   8.943256E-06   6.606788E-02
   4.062129E-04   1.202527E-02   9.046105E-06   6.654753E-02
   4.078535E-04   1.211814E-02   9.150179E-06   6.702704E-02
   4.095006E-04   1.221131E-02   9.255491E-06   6.750640E-02
   4.111545E-04   1.230477E-02   9.362058E-06   6.798563E-02
   4.128150E-04   1.239854E-02   9.469893E-06   6.846472E-02
   4.144822E-04   1.249261E-02   9.579013E-06   6.894368E-02
   4.161562E-04   1.258699E-02   9.689433E-06   6.942249E-02
   4.178369E-04   1.268166E-02   9.801169E-06   6.990118E-02
   4.195244E-04   1.277665E-02   9.914236E-06   7.037973E-02
   4.212187E-04   1.287194E-02   1.002865E-05   7.085814E-02
   4.229199E-04   1.296753E-02   1.014443E-05   7.133643E-02
   4.246279E-04   1.306344E-02   1.026159E-05   7.181457E-02
   4.263428E-04   1.315965E-02   1.038015E-05   7.229259E-02
   4.280647E-04   1.325617E-02   1.050012E-05   7.277048E-02
   4.297935E-04   1.335301E-02   1.062152E-05   7.324824E-02
   4.315293E-04   1.345016E-02   1.074437E-05   7.372586E-02
   4.332721E-04   1.354762E-02   1.086869E-05   7.420336E-02
   4.350219E-04   1.364539E-02   1.099449E-05   7.468073E-02
   4.367788E-04   1.374348E-02   1.112179E-05   7.515798E-02
   4.385428E-04   1.384189E-02   1.125061E-05   7.563509E-02
   4.403140E-04   1.394061E-02   1.138097E-05   7.611209E-02
   4.420922E-04   1.403965E-02   1.151289E-05   7.658895E-02
   4.438777E-04   1.414124E-02   1.164572E-05   7.708750E-02
   4.456704E-04   1.425237E-02   1.177733E-05   7.767594E-02
   4.474703E-04   1.436393E-02   1.191048E-05   7.826421E-02
   4.492775E-04   1.447590E-02   1.204520E-05   7.885231E-02
   4.510920E-04   1.458830E-02   1.218149E-05   7.944024E-02
   4.529138E-04   1.470112E-02   1.231937E-05   8.002800E-02
   4.547429E-04   1.481437E-02   1.245888E-05   8.061560E-02
   4.565795E-04   1.492805E-02   1.260001E-05   8.120303E-02
   4.584235E-04   1.504215E-02   1.274280E-05   8.179029E-02
   4.602749E-04   1.515668E-02   1.288727E-05   8.237739E-02
   4.621338E-04   1.527165E-02   1.303343E-05   8.296433E-02
   4.640002E-04   1.538704E-02   1.318130E-05   8.355110E-02
   4.658741E-04   1.550288E-02   1.333091E-05   8.413772E-02
   4.677556E-04   1.561915E-02   1.348227E-05   8.472417E-02
   4.696447E-04   1.573586E-02   1.363541E-05   8.531046E-02
   4.715415E-04   1.585300E-02   1.379034E-05   8.589659E-02
   4.734459E-04   1.597059E-02   1.394710E-05   8.648257E-02
   4.753580E-04   1.608863E-02   1.410569E-05   8.706839E-02
   4.772778E-04   1.620711E-02   1.426615E-05   8.765405E-02
   4.792053E-04   1.632798E-02   1.442825E-05   8.823832E-02
   4.811407E-04   1.645017E-02   1.459215E-05   8.882188E-02
   4.830839E-04   1.657278E-02   1.475797E-05   8.940528E-02
   4.850349E-04   1.669584E-02   1.492574E-05   8.998850E-02
   4.869938E-04   1.681934E-02   1.509547E-05   9.057156E-02
   4.889606E-04   1.694327E-02   1.526720E-05   9.115446E-02
   4.909353E-04   1.706765E-02   1.544094E-05   9.173719E-02
   4.929180E-04   1.719247E-02   1.561673E-05   9.231976E-02
   4.949088E-04   1.731774E-02   1.579457E-05   9.290216E-02
   4.969075E-04   1.744346E-02   1.597451E-05   9.348441E-02
   4.989144E-04   1.756962E-02   1.615656E-05   9.406649E-02
   5.009293E-04   1.769623E-02   1.634075E-05   9.464842E-02
   5.029524E-04   1.782330E-02   1.652710E-05   9.523019E-02
   5.049837E-04   1.795473E-02   1.671417E-05   9.585500E-02
   5.070231E-04   1.809499E-02   1.690028E-05   9.657116E-02
   5.090708E-04   1.823581E-02   1.708854E-05   9.728710E-02
   5.111268E-04   1.837721E-02   1.727897E-05   9.800282E-02
   5.131911E-04   1.851918E-02   1.747159E-05   9.871834E-02
   5.152637E-04   1.866173E-02   1.766645E-05   9.943364E-02
   5.173447E-04   1.880486E-02   1.786355E-05   1.001487E-01
   5.194340E-04   1.894857E-02   1.806292E-05   1.008636E-01
   5.215319E-04   1.909287E-02   1.826460E-05   1.015783E-01
   5.236381E-04   1.923776E-02   1.846861E-05   1.022927E-01
   5.257529E-04   1.938323E-02   1.867498E-05   1.030070E-01
   5.278763E-04   1.952930E-02   1.888373E-05   1.037210E-01
   5.300082E-04   1.967596E-02   1.909490E-05   1.044349E-01
   5.321487E-04   1.982322E-02   1.930850E-05   1.051485E-01
   5.342979E-04   1.997107E-02   1.952458E-05   1.058620E-01
   5.364557E-04   2.011953E-02   1.974315E-05   1.065752E-01
   5.386223E-04   2.026859E-02   1.996426E-05   1.072883E-01
   5.407976E-04   2.041826E-02   2.018792E-05   1.080011E-01
   5.429817E-04   2.056854E-02   2.041416E-05   1.087138E-01
   5.451747E-04   2.071943E-02   2.064303E-05   1.094262E-01
   5.473764E-04   2.087093E-02   2.087454E-05   1.101385E-01
   5.495871E-04   2.102305E-02   2.110874E-05   1.108506E-01
   5.518067E-04   2.117579E-02   2.134564E-05   1.115624E-01
   5.540353E-04   2.132915E-02   2.158529E-05   1.122741E-01
   5.562728E-04   2.148314E-02   2.182771E-05   1.129856E-01
   5.585194E-04   2.163775E-02   2.207294E-05   1.136969E-01
   5.607751E-04   2.179299E-02   2.232101E-05   1.144080E-01
   5.630399E-04   2.194886E-02   2.257196E-05   1.151189E-01
   5.653138E-04   2.210536E-02   2.282581E-05   1.158297E-01
   5.675969E-04   2.226250E-02   2.308260E-05   1.165402E-01
   5.698893E-04   2.242028E-02   2.334237E-05   1.172506E-01
   5.721908E-04   2.257870E-02   2.360516E-05   1.179608E-01
   5.745017E-04   2.274327E-02   2.386829E-05   1.187433E-01
   5.768220E-04   2.291599E-02   2.413101E-05   1.196153E-01
   5.791515E-04   2.309245E-02   2.439642E-05   1.204856E-01
   5.814905E-04   2.326968E-02   2.466486E-05   1.213557E-01
   5.838390E-04   2.344769E-02   2.493636E-05   1.222256E-01
   5.861969E-04   2.362647E-02   2.521095E-05   1.230951E-01
   5.885644E-04   2.380602E-02   2.548867E-05   1.239645E-01
   5.909414E-04   2.398636E-02   2.576955E-05   1.248335E-01
   5.933280E-04   2.416749E-02   2.605364E-05   1.257023E-01
   5.957243E-04   2.434940E-02   2.634096E-05   1.265709E-01
   5.981302E-04   2.453211E-02   2.663157E-05   1.274392E-01
   6.005458E-04   2.471561E-02   2.692548E-05   1.283072E-01
   6.029712E-04   2.489991E-02   2.722275E-05   1.291750E-01
   6.054064E-04   2.508501E-02   2.752341E-05   1.300426E-01
   6.078515E-04   2.527092E-02   2.782750E-05   1.309099E-01
   6.103064E-04   2.545764E-02   2.813507E-05   1.317769E-01
   6.127712E-04   2.564517E-02   2.844614E-05   1.326438E-01
   6.152460E-04   2.583352E-02   2.876076E-05   1.335103E-01
   6.177307E-04   2.602268E-02   2.907897E-05   1.343767E-01
   6.202256E-04   2.621267E-02   2.940082E-05   1.352428E-01
   6.227304E-04   2.640349E-02   2.972635E-05   1.361086E-01
   6.252454E-04   2.659514E-02   3.005559E-05   1.369743E-01
   6.277706E-04   2.678762E-02   3.038859E-05   1.378396E-01
   6.303060E-04   2.698093E-02   3.072540E-05   1.387048E-01
   6.328515E-04   2.717509E-02   3.106606E-05   1.395697E-01
   6.354074E-04   2.737010E-02   3.141061E-05   1.404344E-01
   6.379736E-04   2.756595E-02   3.175909E-05   1.412989E-01
   6.405502E-04   2.776265E-02   3.211156E-05   1.421631E-01
   6.431371E-04   2.796021E-02   3.246807E-05   1.430271E-01
   6.457346E-04   2.815863E-02   3.282864E-05   1.438909E-01
   6.483425E-04   2.835791E-02   3.319335E-05   1.447545E-01
   6.509609E-04   2.855806E-02   3.356222E-05   1.456178E-01
   6.535899E-04   2.876638E-02   3.393072E-05   1.465927E-01
   6.562296E-04   2.898116E-02   3.429994E-05   1.476508E-01
   6.588798E-04   2.919696E-02   3.467332E-05   1.487087E-01
   6.615408E-04   2.941378E-02   3.505090E-05   1.497662E-01
   6.642126E-04   2.963164E-02   3.543274E-05   1.508235E-01
   6.668951E-04   2.985053E-02   3.581888E-05   1.518804E-01
   6.695885E-04   3.007047E-02   3.620938E-05   1.529371E-01
   6.722927E-04   3.029145E-02   3.660428E-05   1.539934E-01
   6.750079E-04   3.051349E-02   3.700363E-05   1.550495E-01
   6.777340E-04   3.073950E-02   3.740729E-05   1.561044E-01
   6.804712E-04   3.096751E-02   3.781543E-05   1.571587E-01
   6.832194E-04   3.119657E-02   3.822818E-05   1.582128E-01
   6.859786E-04   3.142669E-02   3.864558E-05   1.592665E-01
   6.887491E-04   3.165787E-02   3.906768E-05   1.603200E-01
   6.915307E-04   3.189011E-02   3.949454E-05   1.613731E-01
   6.943236E-04   3.212343E-02   3.992622E-05   1.624260E-01
   6.971277E-04   3.235782E-02   4.036277E-05   1.634786E-01
   6.999432E-04   3.259329E-02   4.080423E-05   1.645308E-01
   7.027700E-04   3.282985E-02   4.125068E-05   1.655828E-01
   7.056083E-04   3.306750E-02   4.170217E-05   1.666346E-01
   7.084580E-04   3.330624E-02   4.215875E-05   1.676860E-01
   7.113192E-04   3.354609E-02   4.262049E-05   1.687371E-01
   7.141920E-04   3.378704E-02   4.308743E-05   1.697880E-01
   7.170764E-04   3.402910E-02   4.355965E-05   1.708386E-01
   7.199724E-04   3.427227E-02   4.403720E-05   1.718889E-01
   7.228801E-04   3.451657E-02   4.452014E-05   1.729390E-01
   7.257996E-04   3.476199E-02   4.500854E-05   1.739887E-01
   7.287309E-04   3.500854E-02   4.550245E-05   1.750382E-01
   7.316740E-04   3.525623E-02   4.600194E-05   1.760875E-01
   7.346289E-04   3.550506E-02   4.650708E-05   1.771364E-01
   7.375959E-04   3.575504E-02   4.701792E-05   1.781851E-01
   7.405748E-04   3.600616E-02   4.753453E-05   1.792336E-01
   7.435657E-04   3.626756E-02   4.804959E-05   1.804455E-01
   7.465687E-04   3.653420E-02   4.856718E-05   1.817280E-01
   7.495839E-04   3.680217E-02   4.909054E-05   1.830102E-01
   7.526112E-04   3.707146E-02   4.961973E-05   1.842920E-01
   7.556507E-04   3.734210E-02   5.015483E-05   1.855735E-01
   7.587025E-04   3.761407E-02   5.069589E-05   1.868546E-01
   7.617667E-04   3.788740E-02   5.124298E-05   1.881353E-01
   7.648432E-04   3.816209E-02   5.179618E-05   1.894157E-01
   7.679322E-04   3.843814E-02   5.235554E-05   1.906958E-01
   7.710336E-04   3.871556E-02   5.292115E-05   1.919755E-01
   7.741475E-04   3.899436E-02   5.349307E-05   1.932549E-01
   7.772740E-04   3.927454E-02   5.407137E-05   1.945339E-01
   7.804132E-04   3.955728E-02   5.465609E-05   1.958124E-01
   7.835650E-04   3.984447E-02   5.524728E-05   1.970902E-01
   7.867296E-04   4.013305E-02   5.584505E-05   1.983676E-01
   7.899069E-04   4.042303E-02   5.644950E-05   1.996446E-01
   7.930971E-04   4.071441E-02   5.706069E-05   2.009214E-01
   7.963001E-04   4.100720E-02   5.767870E-05   2.021977E-01
   7.995161E-04   4.130141E-02   5.830361E-05   2.034738E-01
   8.027451E-04   4.159704E-02   5.893549E-05   2.047495E-01
   8.059871E-04   4.189410E-02   5.957443E-05   2.060249E-01
   8.092422E-04   4.219260E-02   6.022050E-05   2.072999E-01
   8.125105E-04   4.249254E-02   6.087378E-05   2.085747E-01
   8.157920E-04   4.279394E-02   6.153436E-05   2.098491E-01
   8.190867E-04   4.309679E-02   6.220231E-05   2.111232E-01
   8.223947E-04   4.340111E-02   6.287773E-05   2.123969E-01
   8.257161E-04   4.370690E-02   6.356069E-05   2.136704E-01
   8.290508E-04   4.401417E-02   6.425128E-05   2.149435E-01
   8.323991E-04   4.432292E-02   6.494959E-05   2.162164E-01
   8.357609E-04   4.463317E-02   6.565570E-05   2.174889E-01
   8.391362E-04   4.494492E-02   6.636970E-05   2.187611E-01
   8.425252E-04   4.525817E-02   6.709168E-05   2.200330E-01
   8.459279E-04   4.558381E-02   6.781025E-05   2.215367E-01
   8.493443E-04   4.591346E-02   6.853429E-05   2.230897E-01
   8.527745E-04   4.624481E-02   6.926631E-05   2.246423E-01
   8.562186E-04   4.657786E-02   7.000642E-05   2.261946E-01
   8.596766E-04   4.691262E-02   7.075470E-05   2.277464E-01
   8.631485E-04   4.724911E-02   7.151125E-05   2.292978E-01
   8.666345E-04   4.758733E-02   7.227615E-05   2.308488E-01
   8.701346E-04   4.792729E-02   7.304949E-05   2.323993E-01
   8.736487E-04   4.826900E-02   7.383138E-05   2.339495E-01
   8.771771E-04   4.861248E-02   7.462190E-05   2.354993E-01
   8.807197E-04   4.895771E-02   7.542116E-05   2.370487E-01
   8.842767E-04   4.930473E-02   7.622925E-05   2.385977E-01
   8.878480E-04   4.965354E-02   7.704628E-05   2.401463E-01
   8.914337E-04   5.000779E-02   7.787244E-05   2.416945E-01
   8.950339E-04   5.036480E-02   7.870777E-05   2.432422E-01
   8.986486E-04   5.072362E-02   7.955232E-05   2.447896E-01
   9.022780E-04   5.108425E-02   8.040621E-05   2.463366E-01
   9.059220E-04   5.144669E-02   8.126953E-05   2.478832E-01
   9.095807E-04   5.181096E-02   8.214239E-05   2.494294E-01
   9.132542E-04   5.217707E-02   8.302490E-05   2.509753E-01
   9.169425E-04   5.254502E-02   8.391716E-05   2.525207E-01
   9.206457E-04   5.291482E-02   8.481928E-05   2.540658E-01
   9.243639E-04   5.328649E-02   8.573138E-05   2.556105E-01
   9.280971E-04   5.366002E-02   8.665357E-05   2.571549E-01
   9.318454E-04   5.403544E-02   8.758595E-05   2.586989E-01
   9.356088E-04   5.441276E-02   8.852864E-05   2.602425E-01
   9.393874E-04   5.479197E-02   8.948176E-05   2.617857E-01
   9.431813E-04   5.517309E-02   9.044542E-05   2.633286E-01
   9.469905E-04   5.555613E-02   9.141975E-05   2.648711E-01
   9.508150E-04   5.594110E-02   9.240485E-05   2.664133E-01
   9.546551E-04   5.632801E-02   9.340085E-05   2.679551E-01
   9.585106E-04   5.671687E-02   9.440787E-05   2.694966E-01
   9.623817E-04   5.712021E-02   9.540870E-05   2.713588E-01
   9.662684E-04   5.752637E-02   9.641954E-05   2.732378E-01
   9.701709E-04   5.793467E-02   9.744144E-05   2.751163E-01
   9.740891E-04   5.834515E-02   9.847452E-05   2.769944E-01
   9.780231E-04   5.875780E-02   9.951891E-05   2.788720E-01
   9.819730E-04   5.917264E-02   1.005747E-04   2.807490E-01
   9.859389E-04   5.958968E-02   1.016421E-04   2.826257E-01
   9.899207E-04   6.000894E-02   1.027212E-04   2.845018E-01
   9.939187E-04   6.043041E-02   1.038120E-04   2.863776E-01
   9.979328E-04   6.085413E-02   1.049148E-04   2.882528E-01
   1.001963E-03   6.128010E-02   1.060297E-04   2.901276E-01
   1.006010E-03   6.171119E-02   1.071571E-04   2.920023E-01
   1.010073E-03   6.214677E-02   1.082970E-04   2.938768E-01
   1.014152E-03   6.258461E-02   1.094494E-04   2.957508E-01
   1.018248E-03   6.302473E-02   1.106145E-04   2.976244E-01
   1.022360E-03   6.346715E-02   1.117922E-04   2.994976E-01
   1.026489E-03   6.391187E-02   1.129829E-04   3.013703E-01
   1.030635E-03   6.435891E-02   1.141866E-04   3.032426E-01
   1.034797E-03   6.480828E-02   1.154035E-04   3.051144E-01
   1.038976E-03   6.525999E-02   1.166338E-04   3.069858E-01
   1.043172E-03   6.571405E-02   1.178775E-04   3.088568E-01
   1.047385E-03   6.617048E-02   1.191348E-04   3.107274E-01
   1.051616E-03   6.662929E-02   1.204059E-04   3.125975E-01
   1.055863E-03   6.709049E-02   1.216909E-04   3.144672E-01
   1.060127E-03   6.755410E-02   1.229900E-04   3.163365E-01
   1.064408E-03   6.802012E-02   1.243034E-04   3.182054E-01
   1.068707E-03   6.848857E-02   1.256311E-04   3.200739E-01
   1.073023E-03   6.895945E-02   1.269734E-04   3.219419E-01
   1.077357E-03   6.943280E-02   1.283304E-04   3.238096E-01
   1.081708E-03   6.990861E-02   1.297023E-04   3.256769E-01
   1.086077E-03   7.038690E-02   1.310893E-04   3.275437E-01
   1.090463E-03   7.086864E-02   1.324896E-04   3.294405E-01
   1.094867E-03   7.136497E-02   1.338833E-04   3.317126E-01
   1.099289E-03   7.186400E-02   1.352920E-04   3.339841E-01
   1.103728E-03   7.236575E-02   1.367161E-04   3.362550E-01
   1.108186E-03   7.287022E-02   1.381555E-04   3.385254E-01
   1.112662E-03   7.337744E-02   1.396107E-04   3.407953E-01
   1.117155E-03   7.388742E-02   1.410816E-04   3.430646E-01
   1.121667E-03   7.440018E-02   1.425685E-04   3.453335E-01
   1.126197E-03   7.491587E-02   1.440715E-04   3.476018E-01
   1.130745E-03   7.543981E-02   1.455918E-04   3.498709E-01
   1.135312E-03   7.596656E-02   1.471286E-04   3.521395E-01
   1.139897E-03   7.649613E-02   1.486821E-04   3.544075E-01
   1.144501E-03   7.702854E-02   1.502525E-04   3.566751E-01
   1.149123E-03   7.756381E-02   1.518399E-04   3.589421E-01
   1.153764E-03   7.810194E-02   1.534445E-04   3.612087E-01
   1.158424E-03   7.864295E-02   1.550666E-04   3.634747E-01
   1.163102E-03   7.918687E-02   1.567062E-04   3.657403E-01
   1.167800E-03   7.973370E-02   1.583637E-04   3.680053E-01
   1.172516E-03   8.028346E-02   1.600392E-04   3.702699E-01
   1.177251E-03   8.083616E-02   1.617329E-04   3.725340E-01
   1.182006E-03   8.139183E-02   1.634449E-04   3.747976E-01
